id,name 
723247706,The Tale of Peter Rabbit
1250121000,Behind Closed Doors
60525592,Fire and Ice
446547565,The Last Song
1301949825,Hopeless
312367465,Elsewhere
803734611,Fire
9799731232,Bumi Manusia
786939834,Exile 
038561926X,Snuff
441018645,Dead in the Family
316033677,The Way of Shadows
425204030,Atlantis Found
375706771,Midwives
375713344,Geek Love
802122515,An Untamed State
380000830,The Guns of Avalon
606298231,Rising Sun
142500593,Empress of the World
1594486344,The Good Lord Bird
60932309,Sharpe's Tiger
7154615,Unless
316926051,A Handful of Dust
8756795459,Journal 64
374187614,Lila
345457692,Altered Carbon
373210698,The Eternity Cure
60987561,I Know This Much Is True 
7423292,Prince of Thorns
375760377,Hawaii
804137250,Armada
312652917,Wicked Appetite
543895149,Ozma of Oz
142004332,Maisie Dobbs
439023491,Catching Fire
689855532,What My Mother Doesn't Know
6499163,Post Captain
307265439,The Road
393086925,Six Days of the Condor
393318680,Filth
399256768,Prodigy
030746363X,The 4-Hour Body
886774004,Arrow's Fall
446359408,Sybil
425199320,Trojan Odyssey
1606840592,Raised by Wolves
1416524347,Pet Sematary
62065246,The Round House
312348673,Love the One You're With
785729194,The Dragonriders of Pern
393325997,The Price of Salt
385334176,Deadeye Dick
751505544,The Promise
345405137,Ticktock
006156155X,Clariel: The Lost Abhorsen
1423183096,Rose Under Fire
140432078,On Liberty
446611913,Up Country
765317583,One Second After
451419715,Down London Road
1419705849,The Third Wheel
038541305X,South of Broad
385353308,Station Eleven
1442409053,Wither
312933525,A Twist in the Tale
765354705,Ghosts of Onyx
62117378,Pivot Point
743273567,The Great Gatsby
61139378,Coraline
786839171,The Warrior Heir
345484118,The Elves of Cintra 
316012386,Demon Thief
1908844965,Stolen Songbird
451216954,Dark Lover
345524616,Whispers Under Ground
006440174X,"Good Night, Mr. Tom"
143038109,The Kitchen God's Wife
1582349061,Enna Burning
395083621,Mein Kampf
399153934,Book of the Dead
345390407,The Hidden City
1414310579,The Guardian
345318854,With a Tangled Skein
6178731,Rage of Angels
671729470,Petals on the Wind
765326353,The Way of Kings
345468643,Pawn of Prophecy
61020672,Sourcery
316214442,Red Country
830737847,Peace Child
1400031044,My Name Is Asher Lev
373776985,Wicked Nights
380008319,Sign of the Unicorn
1439150001,The Christmas List
000649885X,Ship of Magic
3522168577,Momo
441005837,Rose Daughter
7120842,The Moving Finger
385735332,The Warlock
385339461,Triptych
1402271875,Stealing Parker
1594202664,Washington: A Life
241003008,The Very Hungry Caterpillar
307956350,The Expats
345416260,Pope Joan
345459210,The Flood
553212281,The Tell-Tale Heart
006202468X,Wildwood
1594482225,The Areas of My Expertise
99468190,Bleachers
330314920,Outer Dark
99465647,Frederica
3847905171,Er ist wieder da
345335082,Dragonquest
446324825,Audrey Rose
425198685,Pattern Recognition
375705104,The Way of Zen
044669651X,True Believer
1416914307,City of Glass
312368577,Many Waters
385338694,The Undomestic Goddess
752849522,Quentins
316185906,The Lifeboat
152052216,East
743453026,Cross Bones
451199928,A Caribbean Mystery
312966091,Three to Get Deadly
110194661X,The Nix
62048546,Once
380818612,Paladin of Souls
61138037,Black Magic Sanction
99435136,The First Wives Club
1423121295,Lost In Time
553383043,A Wizard of Earthsea
61031321,Thief of Time
553815024,The Sinner
393310329,Maurice
312274920,Round Ireland with a Fridge
1416914234,The Quillan Games
142406120,Point Blanc
312360819,Second Grave on the Left
553146963,Rubyfruit Jungle
7113803,Murder in Mesopotamia
385333218,Rocket Boys
038533351X,Bluebeard
62059963,The Elite
312992629,The Blue Bistro
1250034515,Mightier Than the Sword
399256199,The Outcasts
743296435,House Rules
140505393,Miss Rumphius
722536542,O Monte Cinco
451234871,Last Breath
152057803,Tangerine
425246957,About That Night
425204669,The Laughing Corpse
1416983090,Thirst No. 2
679720227,La Chute
765336405,The Emperor's Blades
1451661509,The Silver Star
078915479X,The Story of an Hour
747267634,To the Nines
385738595,The Dark And Hollow Places
1594481938,A Long Way Down
039915583X,Knit Two
671720147,The Vor Game
679729453,The Path to Power
1841497762,Frostbitten
60897848,Vinegar Hill (P.S.)
1478322306,My Favorite Mistake
525953094,Edge of Eternity
670785601,The Moon and More
1250077001,Furiously Happy
446572993,The Innocent
006095955X,A Walk Across America
553564943,Magician
440421241,The Prophet of Yonwood
441014941,All Together Dead
1423144333,The Crimson Crown
553344862,The River Why
688170277,Wemberly Worried
62048503,Eve
142001619,Salt: A World History
140280553,Galileo's Daughter
340686030,The Quiet Game
425205673,Bloody Bones
375825444,Flipped
340839937,Dune
385535589,The Dressmaker
718149122,This Charming Man
312939000,B is for Burglar
042516098X,Hornet's Nest
871297485,Henry & Ramona
374384738,The Winner's Kiss
452285933,Stolen
1400065933,I Still Dream About You
1576469239,The Scarlet Pimpernel
076532153X,Among Others
1582701709,The Secret
60845546,The Boy Next Door (Boy #1)
451228669,Fade Out
1400095921,Dearly Devoted Dexter
1400034205,The Razor's Edge
670062278,The Two Pearls of Wisdom
055327418X,Startide Rising
553536516,Finding Audrey
045146091X,Dead Beat
039474067X,Orientalism
394758250,The Lady in the Lake
60753943,Winning
1904910033,You Can Win
9735004100,Maitreyi
752858521,The Aquitaine Progression
743270371,Act of Treason
297854399,Life
385671105,Damned
439568420,Say Cheese and Die!
812971671,Absurdistan
689821816,Copper Sun
307394956,Skeletons at the Feast
7119305,Peril at End House
7273746,The Dragon Keeper
425190374,Practical Magic
446533424,The Gate House
042527067X,Magic Shifts
60773758,A Quick Bite
749935871,Seize the Night
451200187,Nemesis
1250083214,Dirty
1476792488,After
345476166,The Templar Legacy
671019708,After the Night
439295785,Kidnapped
1937007294,Fated
553803190,Blackout
1439134340,Hard Magic
1250001544,Third Grave Dead Ahead
749935332,Blue Dahlia
525955097,Fool Me Once
142150605X,"Black Cat, Volume 1"
425280101,Stars of Fortune
038070952X,Ramona and Her Mother
441014151,Accelerando
031606792X,Breaking Dawn
60653205,The Weight of Glory
014200202X,Casino Royale
385721676,Oryx and Crake
385520514,A Spot of Bother
61144835,The Pale Rider
145165801X,Such a Rush
751503894,The Physician
99481685,Skipping Christmas
316014559,Sweethearts
553381652,The Plains of Passage
99556316,Airframe
1625173431,Clean Sweep
380730359,"Gone, Baby, Gone"
1405915293,Daughter
441020011,Frost Burned
312349486,Twelve Sharp
743218574,Flyy Girl
449911659,"Rabbit, Run"
156421356,Homo faber: Ein Bericht
449138240,The Howling
312656270,Hades
356504263,Babylon's Ashes
446610224,The Big Bad Wolf  
553286285,Nemesis
543895882,Captains Courageous
345467817,First Strike
61779768,The Serpent of Venice
670011940,Along for the Ride
60735430,Coyote Blue
399154914,Tribute
553293389,Foundation's Edge
452297036,The Violets of March
441012183,Dead to the World
1416914161,The Pilgrims of Rayne
60540745,Loser
62309668,Elizabeth Is Missing
1741663016,The Kings of Clonmel
764200739,The Measure of a Lady
571297889,Apple Tree Yard
316056634,Soulless
373772327,The Darkest Kiss
143034359,The Well of Lost Plots
836220625,The Far Side Gallery
545812542,George
679749845,The Comfort of Strangers
1841493147,The Novice
758220367,The Mane Event
141300515,I Am the Cheese
345338588,On a Pale Horse
586008357,The Caves of Steel
345533623,Tricked
349400202,"Envy (Fallen Angels, #3)"
316014281,Light on Snow
1406321346,Clockwork Princess
778315339,The Returned
553588370,No Humans Involved
451458222,The Summer Tree
7157177,That Hideous Strength
743482972,The Manchurian Candidate
014200068X,Cannery Row 
147671777X,Inside the O'Briens
61928127,Beautiful Ruins
1250031125,The Beautiful Mystery
307277771,The Painted Veil
031607991X,The Blinding Knife
1481268503,Sometimes Never
446615129,Skinny Dip
399156828,Zero History
743421922,Look to Windward
374292086,Wolf in White Van
1579126286,Evil Under the Sun
1439178232,Forget You
071956896X,Sea of Poppies
439700884,Lady Friday
425181103,Phantoms
006008216X,Get Shorty
312359667,Raven Black
345457374,The Bonesetter's Daughter
385333137,Black and Blue
752885170,Dexter by Design
9580469717,Aura
312650086,Enclave
743474171,Perfect
316134023,Daughter of Smoke & Bone
345418972,Sphere
030720961X,Sahara
055215430X,Night Watch
441016154,Cry Wolf
60935472,Old Yeller
743298853,The Book of Lost Things
62277022,LaRose
61477958,House of Many Ways
842335722,Leota's Garden
385732562,Gathering Blue
752815393,Guilty as Sin (Deer Lake #2)
1616201320,The Art Forger
684823780,Mere Christianity
399157689,Stolen Prey
316099759,The Matchmaker
385504225,The Lost Symbol
1439102767,The Storyteller
804177996,Black-Eyed Susans
439703700,Grim Tuesday
62310712,King's Cage
1400032814,Diary
1484715772,Passenger
688040748,A Chair for My Mother 
62430211,The Kept Woman
345540875,The Life List
006197806X,Pandemonium
393327345,Fight Club
802132219,Train to Pakistan
385344414,Burned
140115854,Moon Palace
340936150,My Booky Wook
7288387,I Heart New York
9792230300,Autumn in Paris
330517090,Imperial Bedrooms
144477851X,Angelfall
671729462,My Sweet Audrina
061858532X,A Certain Slant of Light
60531827,Airborn
439846803,The Stonekeeper
547887205,"Son (The Giver, #4)"
60002492,Amazonia
1594202249,Inherent Vice
1455531189,You'll Grow Out of It
99468387,The Cement Garden
312605382,Married By Morning
1416584080,Just After Sunset
1444736930,The Abduction
385524927,While My Sister Sleeps
808516965,Anne of Windy Poplars
375753141,Main Street
6486010,Fool's Errand
014100018X,Chocolat
340893605,Incarceron
140227663X,The Firebird
1476702993,The House We Grew Up In
671037706,Dandelion Wine
61054887,The Dispossessed
345419634,The Tale of the Body Thief
451212452,Back Roads
965913228,Oracle Night
159514319X,The Indigo Spell
451452313,Better Than Life
553381644,The Mammoth Hunters
765378558,Shadows of Self
1402245858,Hot Ticket
670024783,The Invention of Wings
61043575,Whose Body?
034089699X,Us
375856110,Inheritance
141654383X,The Last Patriot
425175405,Black Notice
345479726,Until I Find You
62114611,Tiger Lily
99282194,The Human Stain
553271369,The Lords of Discipline
147677143X,Finding Cinderella
044024191X,Shopaholic and Sister
812521390,The Black Company
399171622,The Rose & the Dagger
786943408,The Orc King
374299102,Home
843949945,Dark Guardian
159562015X,Strengths Finder 2.0
3822859710,Edvard Munch
753819481,The Temple of My Familiar
385721420,Three Junes
312286252,Contest
174275001X,A Cup of Friendship
152061548,Life As We Knew It
450610098,Nightmares & Dreamscapes 
62310666,Glass Sword
1582433224,A Complicated Kindness
747545251,Psycho
752876872,The Glass Lake
843391426X,Hollywood
1595148035,An Ember in the Ashes
553576798,The Other Daughter
055380717X,Never Look Away
451464966,Written in Red
312362080,One for the Money
812967259,The Lost World 
857522272,Raising Steam
553271989,The Odessa File
753821788,Salmon Fishing in the Yemen
380732238,Junk
515130389,Carolina Moon
345547497,Cop Town
159474758X,Library of Souls 
515130974,The Visitor
307959945,The Dog Stars
1301786454,Music of the Heart
517548233,Economics in One Lesson
802714625,Longitude
1891830430,Blankets
399154221,The Secret Servant
62083392,After I'm Gone
1581345283,This Present Darkness
057507681X,A Scanner Darkly 
316075558,The Black Prism
1594487014,The Chaperone
451462807,Skinwalker
441016383,Princeps' Fury
64407330,Abarat
1250021529,If You Find Me
385518684,The Secret Between Us
399171088,The Collector
425256855,Emperor of Thorns
030795871X,The Engagements
446679089,Plum Island
1595541896,The Oath
345435753,Morgawr 
440235162,The Smoke Jumper
60082097,Mortal Engines
553381571,The Water is Wide
439636485,Private Peaceful
307393879,The Red Garden
778322335,A Perfect Evil
590554085,Sandry's Book
033039780X,Forever . . .
446675369,"Bless Me, Ultima"
553241605,Mila 18
1937044963,The Marriage Bargain
615487424,Requiem (Providence #2)
316216852,The Shining Girls
505524473,Dark Fire
60531258,On the Way to Wedding
142003808,Drop City
1484724984,Star Wars: Lost Stars
034537472X,The Sapphire Rose 
385339690,The Runaway Jury
051722285X,The Shell Seekers
553582895,Dark Rivers of the Heart
439436567,Drowned Wednesday
552143545,Until You
440235596,Tara Road
1423102282,Revelations
345376048,The Feast of All Saints
425178102,Big Trouble
393068579,Stitches: A Memoir
1501105434,A Window Opens
60725141,Darkest Hour
1442429984,Blood Red Road 
486275507,Mountain Interval
765328542,Fuzzy Nation
670026190,A Gentleman in Moscow
425259862,Shadow Spell
345531485,The Skull Throne
345522028,Songs of Willow Frost
1606840584,The Lost Saint
62071041,Partials
380730367,Prayers for Rain 
425256766,Fire Touched
1482658143,A Different Blue
006085202X,Queen of Babble Gets Hitched
425212866,Slave to Sensation
399171614,The Wrath & the Dawn
078681859X,The Amulet of Samarkand
812532597,The Memory of Earth
9799822939,Supernova: Petir
765304740,Children of the Mind
679744398,All the Pretty Horses
765349655,Tyrannosaur Canyon
439670209,The Akhenaten Adventure
64471837,Sabriel
61214655,Wicked Lovely 
330425781,Graffiti Moon
60577312,Magyk
385540353,The Heart Goes Last
1589190645,"These High, Green Hills"
743222253,Living History
1420925539,A Study in Scarlet
1595541217,Monster
440246113,Deeper than Midnight
670018864,The Likeness
812978188,Ragtime
1416990674,Second Chance Summer
679747192,Cities of the Plain 
1250044650,Heartless
1846687756,Half Blood Blues
886777631,City of Golden Shadow
3401063472,Saphirblau
671027387,Deception Point
425161242,Chromosome 6
310241634,Christy
62414216,The Nest
61340634,Run
1632168146,Memory
670070297,On the Jellicoe Road
380776162,Lord of Scoundrels
698410424,Rebel of the Sands
1842430343,Skinny Legs and All
399154485,T is for Trespass 
62026488,The Girl of Fire and Thorns
670038601,In the Woods
312857063,Stone of Tears
1408852594,The Assassin's Blade
61935107,Vanish
312655452,A Trick of the Light
192750968,Beezus and Ramona
765333511,The Human Division
1563054426,Barnyard Dance
843956534,Dark Desire
184724954X,Cleopatra's Daughter
425100650,Twilight Eyes
451222350,Lover Unbound
618485228,The Namesake
312426216,Pardonable Lies
1416968237,The Summer I Turned Pretty
440234743,The Testament
812505182,The Magic of Recluce
385340117,The Year of Fog
425243915,Archangel's Blade
078683661X,SilverFin
1439136823,Lothaire
038039586X,Watership Down
689865198,"Crank (Crank, #1)"
345418468,The Wounded Land
451528824,Anne of Green Gables
141321318,The Eternity Code
739439065,Key of Knowledge
1501126229,Lily and the Octopus
440174244,"Rich Man, Poor Man"
380809060,The Great Book of Amber
553807250,Love You More
374104115,Acceptance
515137111,Birthright
1400068096,Open City
446550000,Roses
517053616,The Complete Works
125000098X,Best Kept Secret
1416543686,The Lions of Lucerne
043402080X,The Magician King
098836946X,One Week Girlfriend
62351206,The Queen
62026542,The Bitter Kingdom
033041836X,Lucky
743482867,Lucky
140278404X,Tiger's Quest
446607711,The Simple Truth
62068520,A Rogue by Any Other Name
1501129740,End of Watch
60928417,La lenteur
843955848,The Colorado Kid
316229296,The Fifth Season
6551815,'Tis: A Memoir
751531219,The Gold Coast
380718340,Cruel & Unusual
399163840,X
786286806,Valley of Silence
1423368991,Happy Ever After
345478991,The Faithful Spy
439443822,Rules
435122118,Z for Zachariah
044661162X,Chasing the Dime
1401324029,Naked Heat
1439142009,The Flamethrowers
425176088,Airport
452297648,The House at Tyneford
486424545,Howards End
802136680,This Boy's Life: A Memoir
62327186,Dumplin'
451213203,Just One Look
312981260,Temple
312377630,Plum Lucky 
452284694,The Gunslinger
440222702,Back Spin
345528204,Fallen
446573019,Zero Day
1416593381,Revenge of the Spellmans
61043494,Gaudy Night
345504968,The Passage
1423118243,The Exiled Queen
62333003,The Bookseller
316126691,The Art of Fielding
1405204664,Le Roi Babar
399153721,Angels Fall
067973371X,Means of Ascent 
743219600,Shroud for a Nightingale
778314472,The Wanderer
345434811,The Last Full Measure
312934335,Unleash the Night
60580674,Sandstorm
399162410,The 5th Wave
1595540210,Black 1. The Birth of Evil
1846057647,Kill Alex Cross
425162443,The Rapture of Canaan
385339089,The Client
689865392,Pretties
440242940,Outlander
2266071289,Sleepers
547959214,Graduation Day
571242448,The Private Patient
1590387422,Rise of the Evening Star
1577314808,The Power of Now
316058254,A Mango-Shaped Space
380815575,The Viscount Who Loved Me
1409521966,Angel 
1423176375,All Our Yesterdays
385491034,The Robber Bride
1501141511,Born to Run
743297318,"Look Homeward, Angel"
312368461,Heartsick
140003003X,My Life
385498802,Bee Season
042520040X,Generation Kill
553808036,Innocence
553807226,The Peach Keeper 
440241812,Shopaholic Abroad
1594745765,The Last Policeman
000675399X,The Sword in the Stone
525945563,Red Dragon
316211338,Tigers in Red Weather
1455581127,Mean Streak
1400069629,Delicious!
142004030,Lost in a Good Book
1937007588,Magic Rises
743460529,Daddy's Little Girl
553296124,Heir to the Empire
1451649916,MacRieve
349119759,SantaLand Diaries
786891084,Where Rainbows End
60521600,Ice Hunt
440236169,Birdman
224097377,Sweet Tooth
1423121287,Misguided Angel
553279718,The Uplift War
439436575,Sir Thursday
61458570,Big Brother
345367693,The Diamond Throne
394726413,"Bright Lights, Big City"
045052468X,The Dark Half
62071165,Everbound
751534552,Legally Blonde
670064181,The Orenda
1480118516,Silence
006441034X,Howl's Moving Castle
802141900,Reservation Blues
765350378,Elantris
307348245,Cujo
045147516X,The Beast
1416524525,The Dark Tower
1416984488,The Monstrumologist
593053893,Remember Me?
61941026,We Are Water
178089015X,Hope to Die
1455549002,The Edge of Always
451236718,Black Dawn
1566195764,Die Traumdeutung
812998685,Slade House
671727796,The Color Purple
080417766X,Aftermath
385742371,Starters
6480098,Assassin's Apprentice
374104093,Annihilation
553572393,Green Mars
142409863,Book of Shadows
440184622,Tai-Pan
068483376X,Succulent Wild Woman
1250039819,Shotgun Lovesongs
312980140,Seven Up
399159312,Silken Prey
60723513,Mutant Message Down Under
440237556,The Dark Highlander
340796189,Five Go to Smuggler's Top
143038095,The Joy Luck Club
752858637,The Matlock Paper
763622591,Feed
345348664,The Illearth War
61969559,I Am Number Four
385524986,Not My Daughter
553278118,Doctors
62014552,Panic
316010367,All He Ever Wanted
1439192987,Black List
316014532,Story of a Girl
037581468X,Terrier
316769029,Franny and Zooey
340752459,September
385341067,Mister Pip
345470583,xxxHOLiC #1
886774012,Magic's Promise
222109073X,Hell's Angels
1857231031,Wizard at Large 
039925644X,The Lions of Little Rock
184416294X,Horus Rising
307957241,Hallucinations
805080503,The Castle of Llyr
62012010,Dreamless
670025593,The Book of Life
1416913184,Two-Way Street
1400031699,The Little Friend
1423160916,The Sword of Summer
1841959146,The Secret River
375725342,The Art of Travel
1447256239,The Invisible Library
61000019,The Blessing Way
515142905,Daring to Dream
9793062797,Laskar Pelangi
743294297,Best Friends Forever
425265625,Tower Lord
1608195228,Salvage the Bones
1423175123,Don't Look Back
385524943,The Gargoyle
1598163221,Karin
034541800X,The Water-Method Man
425188930,The Damnation Game
765340054,Shadow Puppets
9504915248,Brida
60815701,Priestess of the White
60887338,Flawless
3426615355,How to Be Good
1416543694,State Of The Union
393312836,A Clockwork Orange
330489674,Last Orders
1479359084,Sins & Needles
1423110706,The Dragon Heir
743496744,Change of Heart
345522478,Hounded
786888016,The Pleasure of My Company
441015832,Magic Burns
743468422,Shards of Honor
143036424,The Cold Dish
031259044X,Shadowland
380818809,Deep Fathom
340818670,Hearts in Atlantis
755309510,The Island
609809105,"I, Elizabeth"
307962903,Astonish Me
439050235,Duck On A Bike
043985802X,"Darkness, Be My Friend"
441006108,Mattimeo
1770460608,Hark! A Vagrant
385737424,When You Reach Me
99282968,Bagombo Snuff Box
1416971734,Leviathan
1416989439,Crescendo
1416563725,The Red Queen
62200577,NOS4A2
812565959,Shadow of the Hegemon
1250010098,Keep Quiet
385521227,Sisterhood Everlasting
140178139,Leviathan
61020656,Pyramids
1444778536,World After
575073608,Time and Again
312323867,Something Blue
61921262,Epic Fail
61797022,The Gathering
373773102,The Darkest Pleasure
553213873,The Story of My Life
385343663,The Imperfectionists
385341679,Shadowfever
61257052,Very Valentine
804138141,Why Not Me?
440498058,A Wrinkle in Time
125006662X,The Revenant
393321983,Strangers on a Train
316154385,The Ice Queen
312932782,Faking It 
375828257,The People of Sparks
014311638X,Food Rules
399155481,Promises in Death
312995059,Kane and Abel
1416576754,Dark Desires After Dusk
7230206,Wolf Hall
1301347949,Real
802122558,Euphoria
60567112,Indelible
1569319049,Yu Yu Hakusho
385341652,Dreamfever
451457765,Tigana
000721975X,The Burning Land
778325644,Storm Glass
385738773,The Death Cure
84386874,Rejoice
385613466,Before I Die
373210132,The Iron Daughter
399158987,W is for Wasted
307341569,Dark Places
425181111,Strangers
451231619,Ghost Town
399170898,Brotherhood in Death
316040096,Ash
61131644,Firestar's Quest
316069353,The Fifth Witness
786226749,The Cider House Rules
425266516,Gabriel's redemption
1596435704,Prized
399157387,Buried Prey
99471426,The Witching Hour
842365834,And the Shofar Blew
345527771,Wicked Business
1400095565,How We Are Hungry
312347294,The World Without Us
312966970,Four to Score 
743435745,Field of Dishonor
055380491X,Emotional Intelligence
014101587X,The Confessor
1612184715,Off to Be the Wizard
1841959111,The Raw Shark Texts
1423140567,The Throne of Fire
394839730,The Snowman
618101365,Interpreter of Maladies
385515502,Deep Storm
1416949674,The Grey King
1849013764,Darker After Midnight
312359322,The Last Child
1609089464,Edenbrooke
451464095,Grave Dance
312099436,Women of the Silk
842342710,The Scarlet Thread 
450837319,A Bridge Too Far
593057058,Gone Tomorrow
1841499005,Blackout
60085495,Island
1857231589,Rendezvous with Rama
1623420024,Wallbanger
031021923X,The Jesus I Never Knew
743454154,Blood Memory
067168390X,Lonesome Dove
1416552510,Duma Key
452284449,The Virgin Blue
64440028,Danny and the Dinosaur
316182745,Paint It Black
849759388X,Paula
345465083,Seabiscuit
141318309,The Twits
1416544208,Eating the Dinosaur
142002062,Moonraker
1905654871,Destined
1400076196,Saturday
61161640,Making Money
349113912,Me Talk Pretty One Day
375703713,More Than Human
756402972,Stone of Farewell
1476729085,The Rosie Project
60733357,The Confusion
345476875,Interview with the Vampire
679732764,Invisible Man
307749606,A Wanted Man
393307611,H.M.S. Surprise 
446678457,Cane River
312342020,A Wolf at the Table
074974801X,The Magic Faraway Tree
345326490,Desert Solitaire
62273264,Faking It
307931900,Two Boys Kissing
62237381,Annabel
030726419X,The Emperor's Children
312938810,The Dream Hunter
345418514,Castle Roogna
812551478,Blood of the Fold
373210450,Goddess Interrupted
61240885,Playing with Fire
1423165993,United We Spy
006083756X,Native Son 
140436030,The Monk
2310015,At Bertram's Hotel
1594201501,Gang Leader for a Day
385339666,The Chamber
1416903569,Impulse
6471250,A Stranger in the Mirror
345418778,Mostly Harmless
1936305550,Gabriel's Rapture
586062009,Robots and Empire
486282228,Pygmalion
1400068169,Clara and Mr. Tiffany
081299860X,The Girls
141650964X,The Farthest Shore
1416589643,The Other Hand
374384711,The Winner's Crime
399230033,"Good Night, Gorilla"
547229895,The Crossing Places
345476883,The Vampire Lestat
1416523715,Leaves of Grass
425266745,Easy
6479677,If Tomorrow Comes
553807242,Live To Tell
142404624,Travel Team
61797057,The Calling
8466302948,Pandora
1400043921,The Keep
743244583,Chronicles: Volume One
803740166,Roller Girl
441102670,Chapterhouse: Dune
1455502758,Mortality
446698466,At First Sight
1841499900,Caliban's War
312624689,Awake at Dawn
385532350,Dexter Is Delicious
425240169,A Lot Like Love
573613052,Huis clos
399254129,Between Shades of Gray
1401359604,Bergdorf Blondes
60510862,The Forever War
765343266,Son of the Shadows
1596435690,Birthmarked
044669570X,Native Tongue
61977969,Reamde
037542380X,Black Hole
525950125,The Woods
140285679,About a Boy
7350430,The Time of My Life
590452037,Maniac Magee
1416509631,Tehanu
440227534,Number the Stars
1844285081,Curious George Takes a Job
452283205,Falling Angels
1439123128,Demon From the Dark 
525426582,The One Plus One
310247527,One Tuesday Morning
778317706,Pretty Baby
765346524,Wizard's First Rule
571198775,Wit : A Play
224094157,The Sense of an Ending
142001805,The Eyre Affair
140504206,Where's Spot? 
446616494,Hour Game
61449180,Light
62225073,Not My Father's Son
446606243,The Tenth Justice
750026049,The Hat
297859382,Gone Girl
446580856,Radiant Angel
525952063,Live Wire
1582349010,River Secrets
743453255,Forrest Gump
765348780,Gardens of the Moon
671739166,The Story of Philosophy
670020532,Why Evolution Is True
307237907,Passion's Reign
749744812,First Term at Malory Towers
553283685,Hyperion
765316986,Zoe's Tale
439771277,Out of the Dust
1408857391,The Mime Order
345352661,Guardians of the West
312422288,Sellevision
1596437138,Anya's Ghost
60758287,Shaman's Crossing
399184511,The Mothers
451201027,Friends and Lovers
316030899,Rose in Bloom
553496689,The Sun Is Also a Star
425161293,Hocus Pocus
1423121317,Demonglass
345481283,His Majesty's Dragon
786939842,The Legacy
307406105,Infected
7233701,The Book of Tomorrow
727860992,Hell House
451225724,Lord of Misrule
142401420,Outcast of Redwall
451155750,The Dead Zone
60009241,See Jane Score
312577214,Fly Away
553154346,Big Red
61470856,Serena
375821821,Flush
679776591,Fugitive Pieces
99446723,Blackwood Farm
031232118X,Something Borrowed
1416520406,The Book of Luke
1416548483,The Tin Roof Blowdown
2317850,Sleeping Murder
62224735,Cruel Beauty
61990655,A Beautiful Dark 
515124648,The Shadowy Horses
345419359,All the Weyrs of Pern
553381539,Beach Music
1423157524,In The Afterlight
778325806,Sea Glass
802142818,The Inheritance of Loss
553807137,Your Heart Belongs to Me
345480260,A Redbird Christmas
038560310X,House of Leaves
1594487871,Unfamiliar Fishes
307460207,The Baker's Daughter
679766758,Push
684804522,The Garden of Eden
1442416866,City of Lost Souls
156031612,The End of Mr. Y.
525423664,Reached
64407314,Monster
553565699,Assassin's Quest
1406309354,Snakehead
055323370X,Emily of New Moon
61566179,Wanted
595440096,Still Alice
60737557,Suicide Notes
395304482,Jumanji
1416940286,Caddie Woodlawn
743253973,A Separate Peace
038533947X,Beyond Reach
62071076,Fragments
399250573,Scorpia Rising
62498533,The Hate U Give
316187704,Rise of Empire
515114693,Born in Fire 
1439180962,I'll Walk Alone
140255559,Two for the Dough
1594489998,The Wordy Shipmates
425163717,Holiday in Death
778324214,Stray
446677167,Stormy Weather
1406350486,More Than This
61284394,Evernight
345383273,Domes of Fire
60874198,A Kiss in Time
078572902X,Shoeless Joe
671743058,Boy's Life
99303744,Disclosure
670061018,Twisted
441013678,Count Zero
143913376X,The Puppet Masters
440993717,The Wave
6178715,The Stars Shine Down
1595143211,Silver Shadows
449016196,The End of Eternity
1559362766,Doubt: A Parable
60724501,Ready or Not
1400063736,Let the Great World Spin
375726403,Empire Falls
545123283,Linger
61230944,The Last Oracle
345504984,The Twelve
61957895,A Perfect Blood
345498208,Summer House
142400300,The Bellmaker
316011274,Luna
7119356,Appointment with Death
7157169,Perelandra
006121471X,Fragile Eternity
7245823,A Vintage Affair
439023483,The Hunger Games
446690457,The Poet
615651011,The First Confessor
60393491,The Hour I First Believed
1400033837,A Thousand Acres
044640103X,Pleasure Unbound
1419711326,Hard Luck
61659258,Darkest Mercy
805092528,Rubinrot
60534044,Kisscut
446699551,The Closers
330371231,High Five
679457313,The God of Small Things
1442403543,City of Fallen Angels
1416950052,Identical
1582349177,City of Masks
157322359X,Journals
1481438867,Until Friday Night
451210859,The Drawing of the Three
039953346X,Wreck This Journal
312270828,The Satanic Verses
60825316,The Madonnas of Leningrad
553381547,The Prince of Tides
1250067847,Orphan X
553588249,Life Expectancy
441015891,From Dead to Worse
553392425,Fool's Assassin
373211392,Talon
345455681,London: The Novel
345527712,Explosive Eighteen
440244056,Fine Things
399170871,Obsession in Death
1563127873,The Lottery
6280560,The Great Divorce
7331908,The Pagan Lord
670016381,Dear Daughter
312575939,Glimmerglass
316020729,Rescue
1595143378,The Replacement
312642989,Winter
62012037,Goddess
061871166X,The Hungry Tide
1420103733,To Challenge a Dragon
1476717486,Effortless
515139742,Northern Lights
743281632,The Watchman
345521307,The Paris Wife
804178321,Half a King
385339658,The King of Torts
316017442,The Terror
340911719,Mad Dogs
553587080,Haunted
676979343,Unaccustomed Earth
374158460,Freedom
345369351,Sorceress of Darshiva
61996203,Boundless
64410471,So B. It
055215315X,Lords and Ladies
140045295,Sometimes a Great Notion
399159894,Whiskey Beach
140014454,Under The Net
61944394,Big Nate on a Roll
60256710,The Missing Piece
316166685,The Lovely Bones
60987324,Girlfriend in a Coma
